Release,Date,Position,Company,Commit_Count
2.6.29,2009-03-23,154,Meilhaus Electronic,1
2.6.29,2009-03-23,154,NASA,1
2.6.29,2009-03-23,154,Sidebranch,1
2.6.29,2009-03-23,154,SYS TEC electronic GmbH,1
2.6.29,2009-03-23,154,Hitachi,1
2.6.29,2009-03-23,154,Airvana,1
2.6.29,2009-03-23,154,J. Gordon Electronic Design,1
2.6.29,2009-03-23,154,REA Systems GmbH,1
2.6.29,2009-03-23,154,Tripeaks,1
2.6.29,2009-03-23,154,LWN,1
2.6.29,2009-03-23,154,Zeugma Systems,1
2.6.29,2009-03-23,154,InfoObjects,1
2.6.29,2009-03-23,154,Consentry,1
2.6.29,2009-03-23,154,NXP,1
2.6.29,2009-03-23,154,Microgate,1
2.6.29,2009-03-23,154,Endian Technologies AB,1
2.6.29,2009-03-23,154,IRAM,1
2.6.29,2009-03-23,154,AXIS,1
2.6.29,2009-03-23,154,ITO,1
2.6.29,2009-03-23,154,Holoscopio Tech.,1
2.6.29,2009-03-23,154,Allen Organ Company,1
2.6.29,2009-03-23,154,EPAM Systems,1
2.6.29,2009-03-23,154,ev-i Informationstechnologie,1
2.6.29,2009-03-23,154,QuanTa,1
2.6.29,2009-03-23,154,Boeing,1
2.6.29,2009-03-23,154,Alcatel-Lucent,1
2.6.29,2009-03-23,154,Telecom Italia,1
2.6.29,2009-03-23,154,Ericsson,1
2.6.29,2009-03-23,154,SlimLogic Ltd,1
2.6.29,2009-03-23,154,Novatel Wireless,1
2.6.29,2009-03-23,154,Sirrix,1
2.6.29,2009-03-23,154,SteelEye,1
2.6.29,2009-03-23,154,NETASQ,1
2.6.29,2009-03-23,154,Adeneo,1
2.6.29,2009-03-23,154,Coraid,1
2.6.29,2009-03-23,154,HighPoint Technologies,1
2.6.29,2009-03-23,154,Artec Design,1
2.6.29,2009-03-23,154,ARVOO Engineering,1
2.6.29,2009-03-23,154,Wabtec,1
2.6.29,2009-03-23,154,Xerox,1
2.6.29,2009-03-23,154,SnapTV,1
2.6.29,2009-03-23,154,Semihalf Embedded Systems,1
2.6.29,2009-03-23,154,exponent Tech.,1
2.6.29,2009-03-23,154,Einfochips,1
2.6.29,2009-03-23,154,DTI2,1
2.6.30,2009-06-09,1,Hobbyists,2584
2.6.30,2009-06-09,2,Redhat,1337
2.6.30,2009-06-09,3,Intel,1127
2.6.30,2009-06-09,4,Novell,916
2.6.30,2009-06-09,5,IBM,661
2.6.30,2009-06-09,6,Unknown,353
2.6.30,2009-06-09,7,Oracle,339
2.6.30,2009-06-09,8,QUALCOMM,273
2.6.30,2009-06-09,9,Consultants,271
2.6.30,2009-06-09,10,Fujitsu,220
2.6.30,2009-06-09,11,Vyatta,204
2.6.30,2009-06-09,12,Academics,185
2.6.30,2009-06-09,13,Renesas Electronics,156
2.6.30,2009-06-09,14,Citrix,137
2.6.30,2009-06-09,15,NTT,124
2.6.30,2009-06-09,16,HP,117
2.6.30,2009-06-09,17,Bitinfotech,110
2.6.30,2009-06-09,18,Wolfson Microelectronics,107
2.6.30,2009-06-09,19,Nokia,106
2.6.30,2009-06-09,20,Marvell,105
2.6.30,2009-06-09,21,SGI,91
2.6.30,2009-06-09,22,MontaVista,90
2.6.30,2009-06-09,23,Freescale,89
2.6.30,2009-06-09,24,Pengutronix,87
2.6.30,2009-06-09,25,QLogic,86
2.6.30,2009-06-09,26,PetaLogix,85
2.6.30,2009-06-09,27,Broadcom,77
2.6.30,2009-06-09,28,SIMTEC,71
2.6.30,2009-06-09,29,Analog Devices,69
2.6.30,2009-06-09,30,Parallels,64
2.6.30,2009-06-09,31,AMD,60
2.6.30,2009-06-09,32,NetApp,56
2.6.30,2009-06-09,33,Google,54
2.6.30,2009-06-09,34,Panasas,49
2.6.30,2009-06-09,35,caiaq,42
2.6.30,2009-06-09,36,Infor,41
2.6.30,2009-06-09,37,GridApp Systems,39
2.6.30,2009-06-09,38,Linutronix,36
2.6.30,2009-06-09,40,NEC,32
2.6.30,2009-06-09,41,Chelsio,31
2.6.30,2009-06-09,42,CompuLab,30
2.6.30,2009-06-09,42,Cosmosbay~Vectis,30
2.6.30,2009-06-09,42,Linux Foundation,30
2.6.30,2009-06-09,45,Rowland Institute  Harvard,29
2.6.30,2009-06-09,45,Real-Time Remedies,29
2.6.30,2009-06-09,45,Entropy Wave,29
2.6.30,2009-06-09,48,Atmel,28
2.6.30,2009-06-09,48,Solarflare Communications,28
2.6.30,2009-06-09,50,SONY,26
2.6.30,2009-06-09,51,Cisco,25
2.6.30,2009-06-09,51,Canonical,25
2.6.30,2009-06-09,51,emlix Gmbh,25
2.6.30,2009-06-09,51,Ksplice,25
2.6.30,2009-06-09,55,SMSC,24
2.6.30,2009-06-09,55,VA LINUX,24
2.6.30,2009-06-09,57,Secret Lab,23
2.6.30,2009-06-09,57,Atomide,23
2.6.30,2009-06-09,59,Mandriva,21
2.6.30,2009-06-09,59,ARM,21
2.6.30,2009-06-09,61,NVIDIA,20
2.6.30,2009-06-09,61,Texas Instruments,20
2.6.30,2009-06-09,61,Debian,20
2.6.30,2009-06-09,61,Movial,20
2.6.30,2009-06-09,65,Mellanox Technologies,18
2.6.30,2009-06-09,65,Teltonika,18
2.6.30,2009-06-09,65,NetUP Inc.,18
2.6.30,2009-06-09,68,DENX Software Engineering,17
2.6.30,2009-06-09,68,LSI,17
2.6.30,2009-06-09,70,CC Computer Consultants,15
2.6.30,2009-06-09,70,Cybernetics,15
2.6.30,2009-06-09,70,Toshiba Computer,15
2.6.30,2009-06-09,73,Bull SAS,14
2.6.30,2009-06-09,73,ARISTA,14
2.6.30,2009-06-09,75,Promise Technology,13
2.6.30,2009-06-09,75,Astaro,13
2.6.30,2009-06-09,75,MEV Limited,13
2.6.30,2009-06-09,78,XMission,12
2.6.30,2009-06-09,78,Open Grid Computing,12
2.6.30,2009-06-09,78,Fixstars Technologies,12
2.6.30,2009-06-09,78,Symantec,12
2.6.30,2009-06-09,82,Actions Microelectronics,11
2.6.30,2009-06-09,83,Embedded Alley Solutions,10
2.6.30,2009-06-09,83,Samsung,10
2.6.30,2009-06-09,83,Siemens,10
2.6.30,2009-06-09,86,Hansen Partnership,9
2.6.30,2009-06-09,86,General Electric,9
2.6.30,2009-06-09,86,ComX Networks,9
2.6.30,2009-06-09,86,M&N Solutions,9
2.6.30,2009-06-09,86,EXAR,9
2.6.30,2009-06-09,92,SES ASTRA TechCom,8
2.6.30,2009-06-09,92,Nias Digital,8
2.6.30,2009-06-09,92,NTT Data,8
2.6.30,2009-06-09,92,LWN,8
2.6.30,2009-06-09,92,Auerswald,8
2.6.30,2009-06-09,92,MSC Vertriebs GmbH,8
2.6.30,2009-06-09,92,Conexant Systems,8
2.6.30,2009-06-09,99,Voltaire,7
2.6.30,2009-06-09,99,EmCraft Systems,7
2.6.30,2009-06-09,99,INL,7
2.6.30,2009-06-09,99,ST Microelectronics,7
2.6.30,2009-06-09,99,CSR,7
2.6.30,2009-06-09,99,AXIS,7
2.6.30,2009-06-09,99,TES  s.r.o.,7
2.6.30,2009-06-09,106,Holoscopio Tech.,6
2.6.30,2009-06-09,106,Emulex,6
2.6.30,2009-06-09,106,SofaWare,6
2.6.30,2009-06-09,109,Nuvoton Technology,5
2.6.30,2009-06-09,109,VMWare,5
2.6.30,2009-06-09,109,Shiny Srl,5
2.6.30,2009-06-09,109,NSYSU,5
2.6.30,2009-06-09,109,New Dream Network,5
2.6.30,2009-06-09,109,OnLive,5
2.6.30,2009-06-09,115,Lyrtech,4
2.6.30,2009-06-09,115,US National Security Agency,4
2.6.30,2009-06-09,115,Barco,4
2.6.30,2009-06-09,115,OpenMoko,4
2.6.30,2009-06-09,115,Bluewater Systems,4
2.6.30,2009-06-09,115,Imagination Technologies,4
2.6.30,2009-06-09,115,Cavium,4
2.6.30,2009-06-09,115,Option,4
2.6.30,2009-06-09,115,South Pole AB,4
2.6.30,2009-06-09,124,Solid Boot,3
2.6.30,2009-06-09,124,ISIS-MPP,3
2.6.30,2009-06-09,124,Cozybit,3
2.6.30,2009-06-09,124,London Internet Exchange,3
2.6.30,2009-06-09,124,Semihalf Embedded Systems,3
2.6.30,2009-06-09,124,Tripeaks,3
2.6.30,2009-06-09,124,ST-Ericsson,3
2.6.30,2009-06-09,124,RiverBed,3
2.6.30,2009-06-09,124,Digi International,3
2.6.30,2009-06-09,124,MessageNet Systems,3
2.6.30,2009-06-09,124,Los Alamos National Laboratory,3
2.6.30,2009-06-09,135,InHand Electronics  Inc.,2
2.6.30,2009-06-09,135,IRAM,2
2.6.30,2009-06-09,135,Applied Micro,2
2.6.30,2009-06-09,135,Mercury Development LLC.,2
2.6.30,2009-06-09,135,IXIA,2
2.6.30,2009-06-09,135,XILINX,2
2.6.30,2009-06-09,135,Bitmer,2
2.6.30,2009-06-09,135,RuggedCom,2
2.6.30,2009-06-09,135,Cornelius Consult,2
2.6.30,2009-06-09,135,Transmode Systems,2
2.6.30,2009-06-09,135,Observision,2
2.6.30,2009-06-09,135,Innominate,2
2.6.30,2009-06-09,135,Avionic Design Development GmbH,2
2.6.30,2009-06-09,135,Martinsson Elektronik AB,2
2.6.30,2009-06-09,135,rPath,2
2.6.30,2009-06-09,135,Freebox,2
2.6.30,2009-06-09,135,University of Queensland,2
2.6.30,2009-06-09,135,Siano Mobile Silicon,2
2.6.30,2009-06-09,135,Mediama Technologies,2
2.6.30,2009-06-09,135,3M Company,2
2.6.30,2009-06-09,135,C&C Technologies,2
2.6.30,2009-06-09,135,National Instruments,2
2.6.30,2009-06-09,135,secunet Security Networks AG,2
2.6.30,2009-06-09,135,Sensoray,2
2.6.30,2009-06-09,135,Timesys,2
2.6.30,2009-06-09,135,Konftel,2
2.6.30,2009-06-09,135,Realtek,2
2.6.30,2009-06-09,135,BalaBit,2
2.6.30,2009-06-09,135,6WIND,2
2.6.30,2009-06-09,135,VIA Technologies  Inc.,2
2.6.30,2009-06-09,165,Digigram SA,1
2.6.30,2009-06-09,165,Semaphore,1
2.6.30,2009-06-09,165,Telecom-Service,1
2.6.30,2009-06-09,165,IBRIX,1
2.6.30,2009-06-09,165,OpenWrt,1
2.6.30,2009-06-09,165,University of Limerick,1
2.6.30,2009-06-09,165,TomTom,1
2.6.30,2009-06-09,165,Microbit,1
2.6.30,2009-06-09,165,DaTang Mobile,1
2.6.30,2009-06-09,165,Xerox,1
2.6.30,2009-06-09,165,PADD Inc.,1
2.6.30,2009-06-09,165,Sferia,1
2.6.30,2009-06-09,165,Traverse Technologies,1
2.6.30,2009-06-09,165,Proformatique,1
2.6.30,2009-06-09,165,OSADL,1
2.6.30,2009-06-09,165,Vision Systems,1
2.6.30,2009-06-09,165,Unilogic Networks B.V.,1
2.6.30,2009-06-09,165,ATRON electronic,1
2.6.30,2009-06-09,165,Aculab Plc.,1
2.6.30,2009-06-09,165,Myricom,1
2.6.30,2009-06-09,165,OSDN,1
2.6.30,2009-06-09,165,GAMIC mbH,1
2.6.30,2009-06-09,165,VPAC,1
2.6.30,2009-06-09,165,Reveal,1
2.6.30,2009-06-09,165,SlimLogic Ltd,1
2.6.30,2009-06-09,165,ELPA,1
2.6.30,2009-06-09,165,Sequoia IT,1
2.6.30,2009-06-09,165,ESD Electronics,1
2.6.30,2009-06-09,165,Quantum Controls BV,1
2.6.30,2009-06-09,165,Microgate,1
2.6.30,2009-06-09,165,Nuovations,1
2.6.30,2009-06-09,165,Macq Electronique,1
2.6.30,2009-06-09,165,Adaptec,1
2.6.30,2009-06-09,165,Fraunhofer FOKUS,1
2.6.30,2009-06-09,165,ADDI-DATA GmbH,1
2.6.30,2009-06-09,165,Etersoft,1
2.6.30,2009-06-09,165,EverteQ,1
2.6.30,2009-06-09,165,G.T.S. Srl,1
2.6.30,2009-06-09,165,NASA,1
2.6.30,2009-06-09,165,Norbit,1
2.6.30,2009-06-09,165,Einfochips,1
2.6.30,2009-06-09,165,GeoTechnologies,1
2.6.30,2009-06-09,165,Evidence Srl,1
2.6.30,2009-06-09,165,NIIF Institute,1
2.6.30,2009-06-09,165,INTERMEDIASUD,1
2.6.30,2009-06-09,165,Brocade,1
2.6.30,2009-06-09,165,Volkswagen,1
2.6.30,2009-06-09,165,FastMail.FM,1
2.6.30,2009-06-09,165,ITO,1
2.6.30,2009-06-09,165,Selenic Consulting,1
2.6.30,2009-06-09,165,Sierra Wireless,1
2.6.30,2009-06-09,165,Mistral,1
2.6.30,2009-06-09,165,OLPC,1
2.6.30,2009-06-09,165,B1 Systems,1
2.6.30,2009-06-09,165,Wacom,1
2.6.30,2009-06-09,165,Harris Corporation,1
2.6.30,2009-06-09,165,Oberthur Technologies,1
2.6.30,2009-06-09,165,MtekVision,1
2.6.30,2009-06-09,165,Epsilou Corp.,1
2.6.30,2009-06-09,165,Nortel,1
2.6.30,2009-06-09,165,DELL,1
2.6.30,2009-06-09,165,Pardus Linux,1
2.6.30,2009-06-09,165,KFKI Research Institute,1
2.6.30,2009-06-09,165,IAV Products GmbH,1
2.6.30,2009-06-09,165,Frequentis,1
2.6.30,2009-06-09,165,Gold Circle,1
2.6.31,2009-09-09,1,Hobbyists,1906
2.6.31,2009-09-09,2,Redhat,1634
2.6.31,2009-09-09,3,Intel,1120
2.6.31,2009-09-09,4,IBM,695
2.6.31,2009-09-09,5,Novell,694
2.6.31,2009-09-09,6,Unknown,436
2.6.31,2009-09-09,7,Renesas Electronics,354
2.6.31,2009-09-09,8,Oracle,252
2.6.31,2009-09-09,9,Analog Devices,211
2.6.31,2009-09-09,10,Fujitsu,205
2.6.31,2009-09-09,11,Consultants,170
2.6.31,2009-09-09,12,Academics,131
2.6.31,2009-09-09,12,Nokia,131
2.6.31,2009-09-09,14,AMD,129
2.6.31,2009-09-09,15,QUALCOMM,120
2.6.31,2009-09-09,16,QLogic,107
2.6.31,2009-09-09,17,NetApp,93
2.6.31,2009-09-09,18,MontaVista,90
2.6.31,2009-09-09,19,Wolfson Microelectronics,85
2.6.31,2009-09-09,20,NTT,83
2.6.31,2009-09-09,21,Bitinfotech,79
2.6.31,2009-09-09,22,Freescale,73
2.6.31,2009-09-09,22,SIMTEC,73
2.6.31,2009-09-09,22,HP,73
2.6.31,2009-09-09,25,Marvell,63
2.6.31,2009-09-09,26,PetaLogix,62
2.6.31,2009-09-09,26,ARM,62
2.6.31,2009-09-09,28,Linutronix,60
2.6.31,2009-09-09,29,SGI,59
2.6.31,2009-09-09,29,Panasas,59
2.6.31,2009-09-09,31,Texas Instruments,57
2.6.31,2009-09-09,32,Pengutronix,56
2.6.31,2009-09-09,34,Linux Foundation,53
2.6.31,2009-09-09,35,Citrix,49
2.6.31,2009-09-09,36,Google,47
2.6.31,2009-09-09,37,Siano Mobile Silicon,44
2.6.31,2009-09-09,38,SONY,40
2.6.31,2009-09-09,39,Parallels,39
2.6.31,2009-09-09,40,caiaq,38
2.6.31,2009-09-09,41,VMWare,34
2.6.31,2009-09-09,42,XMission,32
2.6.31,2009-09-09,43,LSI,31
2.6.31,2009-09-09,44,Astaro,29
2.6.31,2009-09-09,44,Cavium,29
2.6.31,2009-09-09,46,Emulex,28
2.6.31,2009-09-09,46,Broadcom,28
2.6.31,2009-09-09,46,Embedded Alley Solutions,28
2.6.31,2009-09-09,49,Solarflare Communications,26
2.6.31,2009-09-09,49,Rowland Institute  Harvard,26
2.6.31,2009-09-09,49,Vyatta,26
2.6.31,2009-09-09,52,ST-Ericsson,25
2.6.31,2009-09-09,53,Secret Lab,24
2.6.31,2009-09-09,54,emlix Gmbh,23
2.6.31,2009-09-09,54,CompuLab,23
2.6.31,2009-09-09,54,Mellanox Technologies,23
2.6.31,2009-09-09,57,Canonical,22
2.6.31,2009-09-09,58,Atomide,21
2.6.31,2009-09-09,59,NEC,20
2.6.31,2009-09-09,59,Debian,20
2.6.31,2009-09-09,63,Samsung,17
2.6.31,2009-09-09,63,Toshiba Computer,17
2.6.31,2009-09-09,65,Nuvoton Technology,16
2.6.31,2009-09-09,66,Hansen Partnership,15
2.6.31,2009-09-09,67,Cosmosbay~Vectis,14
2.6.31,2009-09-09,67,Holoscopio Tech.,14
2.6.31,2009-09-09,67,Atmel,14
2.6.31,2009-09-09,67,Cisco,14
2.6.31,2009-09-09,67,ComX Networks,14
2.6.31,2009-09-09,72,CC Computer Consultants,13
2.6.31,2009-09-09,73,DENX Software Engineering,11
2.6.31,2009-09-09,73,Barco,11
2.6.31,2009-09-09,73,Chelsio,11
2.6.31,2009-09-09,73,E.G.O. GmbH,11
2.6.31,2009-09-09,77,Myricom,10
2.6.31,2009-09-09,77,Sierra Wireless,10
2.6.31,2009-09-09,79,VIA Technologies  Inc.,8
2.6.31,2009-09-09,79,Extreme Engineering Solutions,8
2.6.31,2009-09-09,79,Logic Supply,8
2.6.31,2009-09-09,82,Cozybit,7
2.6.31,2009-09-09,82,Ksplice,7
2.6.31,2009-09-09,82,B1 Systems,7
2.6.31,2009-09-09,82,Mandriva,7
2.6.31,2009-09-09,86,PIKA Technologies,6
2.6.31,2009-09-09,86,MEV Limited,6
2.6.31,2009-09-09,88,Open Grid Computing,5
2.6.31,2009-09-09,88,NVIDIA,5
2.6.31,2009-09-09,88,Mobile Devices Ingenierie,5
2.6.31,2009-09-09,88,Actions Microelectronics,5
2.6.31,2009-09-09,88,LWN,5
2.6.31,2009-09-09,88,Mocean Labs,5
2.6.31,2009-09-09,88,Siemens,5
2.6.31,2009-09-09,88,Frequentis,5
2.6.31,2009-09-09,88,NetUP Inc.,5
2.6.31,2009-09-09,88,MSC Vertriebs GmbH,5
2.6.31,2009-09-09,88,Miracle Linux,5
2.6.31,2009-09-09,99,Adeneo,4
2.6.31,2009-09-09,99,Bluewater Systems,4
2.6.31,2009-09-09,99,Teltonika,4
2.6.31,2009-09-09,99,Crash Barrier,4
2.6.31,2009-09-09,99,AXIS,4
2.6.31,2009-09-09,99,Tk Open Systems,4
2.6.31,2009-09-09,105,Fixstars Technologies,3
2.6.31,2009-09-09,105,Kerlabs,3
2.6.31,2009-09-09,105,Movial,3
2.6.31,2009-09-09,105,Free Electrons,3
2.6.31,2009-09-09,105,Wacom,3
2.6.31,2009-09-09,105,Solid Boot,3
2.6.31,2009-09-09,105,Nias Digital,3
2.6.31,2009-09-09,105,OpenWrt,3
2.6.31,2009-09-09,105,Microgate,3
2.6.31,2009-09-09,105,Einfochips,3
2.6.31,2009-09-09,105,General Electric,3
2.6.31,2009-09-09,105,Sensoray,3
2.6.31,2009-09-09,105,London Internet Exchange,3
2.6.31,2009-09-09,105,Net Insight AB,3
2.6.31,2009-09-09,105,CISCO,3
2.6.31,2009-09-09,105,Imagination Technologies,3
2.6.31,2009-09-09,121,Martinsson Elektronik AB,2
2.6.31,2009-09-09,121,It Technology,2
2.6.31,2009-09-09,121,Transmode Systems,2
2.6.31,2009-09-09,121,OpenMoko,2
2.6.31,2009-09-09,121,M&N Solutions,2
2.6.31,2009-09-09,121,MPC Data,2
2.6.31,2009-09-09,121,FastMail.FM,2
2.6.31,2009-09-09,121,Creative Technology,2
2.6.31,2009-09-09,121,Nortel,2
2.6.31,2009-09-09,121,ENAC,2
2.6.31,2009-09-09,121,ARISTA,2
2.6.31,2009-09-09,121,Digital Design,2
2.6.31,2009-09-09,121,Wytron Technology,2
2.6.31,2009-09-09,121,Boundary Devices,2
2.6.31,2009-09-09,121,Pardus Linux,2
2.6.31,2009-09-09,121,ITO,2
2.6.31,2009-09-09,121,Adetel Group,2
2.6.31,2009-09-09,121,Mediama Technologies,2
2.6.31,2009-09-09,121,Guntermann & Drunck GmbH,2
2.6.31,2009-09-09,121,Auerswald,2
2.6.31,2009-09-09,121,Boeing,2
2.6.31,2009-09-09,121,SlimLogic Ltd,2
2.6.31,2009-09-09,121,Lemote,2
2.6.31,2009-09-09,121,MessageNet Systems,2
2.6.31,2009-09-09,121,ATRON electronic,2
2.6.31,2009-09-09,121,DELL,2
2.6.31,2009-09-09,121,Studio EnneEnne,2
2.6.31,2009-09-09,121,Motorola,2
2.6.31,2009-09-09,121,Collabora Multimedia,2
2.6.31,2009-09-09,121,KARO,2
2.6.31,2009-09-09,121,USI,2
2.6.31,2009-09-09,121,Synopsys,2
2.6.31,2009-09-09,121,Intersec,2
2.6.31,2009-09-09,156,XS4ALL Internet bv,1
2.6.31,2009-09-09,156,US National Security Agency,1
2.6.31,2009-09-09,156,Observision,1
2.6.31,2009-09-09,156,Celestrius,1
2.6.31,2009-09-09,156,IRAM,1
2.6.31,2009-09-09,156,Lyrtech,1
2.6.31,2009-09-09,156,KFKI Research Institute,1
2.6.31,2009-09-09,156,Mercury IMC,1
2.6.31,2009-09-09,156,6WIND,1
2.6.31,2009-09-09,156,Apple,1
2.6.31,2009-09-09,156,Timesys,1
2.6.31,2009-09-09,156,PARROT S.A.,1
2.6.31,2009-09-09,156,XILINX,1
2.6.31,2009-09-09,156,VA LINUX,1
2.6.31,2009-09-09,156,RiverBed,1
2.6.31,2009-09-09,156,BalaBit,1
2.6.31,2009-09-09,156,EmCraft Systems,1
2.6.31,2009-09-09,156,Geometrics,1
2.6.31,2009-09-09,156,Applied Micro,1
2.6.31,2009-09-09,156,LinBit,1
2.6.31,2009-09-09,156,xandrOS,1
2.6.31,2009-09-09,156,Azingo,1
2.6.31,2009-09-09,156,EXAR,1
2.6.31,2009-09-09,156,INTERMEDIASUD,1
2.6.31,2009-09-09,156,Ericsson,1
2.6.31,2009-09-09,156,EMS Thomas Wuensche,1
2.6.31,2009-09-09,156,Realtek,1
2.6.31,2009-09-09,156,RDC Semiconductor,1
2.6.31,2009-09-09,156,Managed Security Services GmbH,1
2.6.31,2009-09-09,156,NXP,1
2.6.31,2009-09-09,156,Evidence Srl,1
2.6.31,2009-09-09,156,LiPPERT Embedded Computers GmbH,1
2.6.31,2009-09-09,156,Harris Corporation,1
2.6.31,2009-09-09,156,Z RESEARCH,1
2.6.31,2009-09-09,156,SDG Systems,1
2.6.31,2009-09-09,156,UNICUS,1
2.6.31,2009-09-09,156,Thomson,1
2.6.31,2009-09-09,156,NICTA,1
2.6.31,2009-09-09,156,8D Technologies,1
2.6.31,2009-09-09,156,Edinburgh Robotics,1
2.6.31,2009-09-09,156,Qisda,1
2.6.31,2009-09-09,156,Northern Digital,1
2.6.31,2009-09-09,156,Open Systems AG,1
2.6.31,2009-09-09,156,ONELAN,1
2.6.31,2009-09-09,156,KEYMILE,1
2.6.31,2009-09-09,156,Voltaire,1
2.6.31,2009-09-09,156,Freebox,1
2.6.31,2009-09-09,156,Hitachi,1
2.6.31,2009-09-09,156,New Dream Network,1
2.6.31,2009-09-09,156,Value Team SpA,1
2.6.31,2009-09-09,156,IXIA,1
2.6.31,2009-09-09,156,Ghostgum Software,1
2.6.31,2009-09-09,156,Vista-Silicon  S.L.,1
2.6.31,2009-09-09,156,Vision Systems,1
2.6.31,2009-09-09,156,Netservers Ltd.,1
2.6.31,2009-09-09,156,AOL,1
2.6.31,2009-09-09,156,Güralp Systems,1
2.6.31,2009-09-09,156,INRIA,1
2.6.31,2009-09-09,156,Volkswagen,1
2.6.31,2009-09-09,156,ELPA,1
2.6.31,2009-09-09,156,Nucleus Systems,1
2.6.31,2009-09-09,156,Proformatique,1
2.6.31,2009-09-09,156,Kontron Embedded Modules,1
2.6.31,2009-09-09,156,Red Flag Linux,1
2.6.31,2009-09-09,156,STMicroelectronics,1
2.6.31,2009-09-09,156,Coraid,1
2.6.32,2009-12-02,1,Hobbyists,1848
2.6.32,2009-12-02,2,Intel,1304
2.6.32,2009-12-02,3,Redhat,1083
2.6.32,2009-12-02,4,Novell,720
2.6.32,2009-12-02,5,IBM,624
2.6.32,2009-12-02,6,Unknown,359
2.6.32,2009-12-02,7,Oracle,337
2.6.32,2009-12-02,8,Renesas Electronics,272
2.6.32,2009-12-02,9,AMD,252
2.6.32,2009-12-02,10,QUALCOMM,209
2.6.32,2009-12-02,11,Nokia,207
2.6.32,2009-12-02,12,Academics,197
2.6.32,2009-12-02,13,Fujitsu,192
2.6.32,2009-12-02,14,Consultants,178
2.6.32,2009-12-02,15,Texas Instruments,166
2.6.32,2009-12-02,16,Wolfson Microelectronics,157
2.6.32,2009-12-02,17,Broadcom,150
2.6.32,2009-12-02,18,Analog Devices,145
2.6.32,2009-12-02,19,HP,133
2.6.32,2009-12-02,20,Pengutronix,120
2.6.32,2009-12-02,21,QLogic,93
2.6.32,2009-12-02,22,Cisco,90
2.6.32,2009-12-02,23,Marvell,78
2.6.32,2009-12-02,24,NetApp,69
2.6.32,2009-12-02,24,Vyatta,69
2.6.32,2009-12-02,26,Linutronix,68
2.6.32,2009-12-02,27,SIMTEC,67
2.6.32,2009-12-02,28,Parallels,66
2.6.32,2009-12-02,29,Google,65
2.6.32,2009-12-02,30,Bitinfotech,62
2.6.32,2009-12-02,32,NTT,55
2.6.32,2009-12-02,33,MontaVista,50
2.6.32,2009-12-02,34,Ksplice,45
2.6.32,2009-12-02,35,ARM,44
2.6.32,2009-12-02,36,Linux Foundation,41
2.6.32,2009-12-02,36,Freescale,41
2.6.32,2009-12-02,38,Emulex,40
2.6.32,2009-12-02,38,Canonical,40
2.6.32,2009-12-02,40,Samsung,39
2.6.32,2009-12-02,42,LSI,35
2.6.32,2009-12-02,43,ST-Ericsson,33
2.6.32,2009-12-02,44,caiaq,31
2.6.32,2009-12-02,45,Citrix,30
2.6.32,2009-12-02,46,Panasas,28
2.6.32,2009-12-02,47,PetaLogix,27
2.6.32,2009-12-02,47,Rowland Institute  Harvard,27
2.6.32,2009-12-02,49,NEC,24
2.6.32,2009-12-02,49,Nuvoton Technology,24
2.6.32,2009-12-02,49,ST Microelectronics,24
2.6.32,2009-12-02,52,Atmel,23
2.6.32,2009-12-02,52,CC Computer Consultants,23
2.6.32,2009-12-02,54,Cozybit,20
2.6.32,2009-12-02,54,VMWare,20
2.6.32,2009-12-02,56,Astaro,19
2.6.32,2009-12-02,57,CompuLab,18
2.6.32,2009-12-02,57,General Electric,18
2.6.32,2009-12-02,59,Toshiba Computer,17
2.6.32,2009-12-02,60,EXAR,16
2.6.32,2009-12-02,60,SGI,16
2.6.32,2009-12-02,62,Debian,15
2.6.32,2009-12-02,62,Actions Microelectronics,15
2.6.32,2009-12-02,64,Boundary Devices,14
2.6.32,2009-12-02,64,DENX Software Engineering,14
2.6.32,2009-12-02,64,Cavium,14
2.6.32,2009-12-02,67,B1 Systems,13
2.6.32,2009-12-02,68,Sunplus Core Tech.,12
2.6.32,2009-12-02,68,Chelsio,12
2.6.32,2009-12-02,70,Mellanox Technologies,11
2.6.32,2009-12-02,70,Solarflare Communications,11
2.6.32,2009-12-02,70,Siemens,11
2.6.32,2009-12-02,70,Microsoft,11
2.6.32,2009-12-02,74,Atomide,10
2.6.32,2009-12-02,74,Open Grid Computing,10
2.6.32,2009-12-02,74,Lemote,10
2.6.32,2009-12-02,77,Fixstars Technologies,9
2.6.32,2009-12-02,77,CSR,9
2.6.32,2009-12-02,77,MSC Vertriebs GmbH,9
2.6.32,2009-12-02,77,DiBcom,9
2.6.32,2009-12-02,77,Sensoray,9
2.6.32,2009-12-02,77,Imagination Technologies,9
2.6.32,2009-12-02,77,MEV Limited,9
2.6.32,2009-12-02,84,Secret Lab,8
2.6.32,2009-12-02,84,Mocean Labs,8
2.6.32,2009-12-02,84,Bitmer,8
2.6.32,2009-12-02,84,NetUP Inc.,8
2.6.32,2009-12-02,84,UNICUS,8
2.6.32,2009-12-02,84,Logic Supply,8
2.6.32,2009-12-02,84,LinBit,8
2.6.32,2009-12-02,84,Wytron Technology,8
2.6.32,2009-12-02,92,secunet Security Networks AG,7
2.6.32,2009-12-02,92,Bluewater Systems,7
2.6.32,2009-12-02,92,NSYSU,7
2.6.32,2009-12-02,92,Freebox,7
